taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,version,pangolin_version,pangoLEARN_version,pango_version,status,note
USA/PA-CDC-2-3955637/2020,C.23,0.0,0.9996771068776235,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Wales/ALDP-C3AE61/2020,B.1.177,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/CA-CHLA-PLM89373550/2020,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/AZ-CDC-2-4141129/2020,B.1.609,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Switzerland/BS-ETHZ-560026/2020,B.1.177.43,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MO-CDC-LC0002151/2020,B.1.377,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/WV091036/2020,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MD-CDC-2-3923957/2021,B.1.243,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
OU200301,B.1.177,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/TX-DSHS-5309/2021,B.1.596,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-BPHL-0247/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/CA-CDPH-2000024459/2021,B.1.243,0.0,0.9925203252032521,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/UT-UPHL-2103635937/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/SC-COVID21-0136/2021,B.1.351,0.0,0.9970864357397216,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/UT-UPHL-2104133781/2021,B.1.2,0.0,0.989892402999674,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Wales/ALDP-114EBA7/2021,B.1.177,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-BPHL-0057/2021,A.2.5,0.0,0.9996771068776235,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-CDC-LC0010738/2021,A.2.5,0.0,0.9996771068776235,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/PA-CDC-STM-000007427/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-CDC-STM-000007865/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MA-Broad_CRSP-01046/2021,B.1.351,0.0,0.9714475431606906,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 1
USA/MI-CDC-2-3881041/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/TX-CDC-QDX21610711/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/GU-CDC-2-3906152/2021,P.3,0.0,1.0,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/GU-CDC-2-3906197/2021,P.3,0.0,1.0,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/TX-CDC-QDX21760291/2021,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/AR-CDC-2-3980660/2021,C.23,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/GA-CDC-QDX21712297/2021,B.1.588,0.0,0.9935022742040286,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MN-MDH-5007/2021,B.1.429,0.0,0.9938291653134135,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CA-CDC-QDX22058569/2021,B.1.427,0.0,0.9842622950819672,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/CA-CZB-28740/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MD-MDH-1102/2021,B.1.427,0.0,0.9875816993464053,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Wales/ALDP-12BAAA8/2021,B.1.351,0.0,0.9855926653569089,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 1
USA/CA-CDC-QDX22162062/2021,B.1.429,0.0,0.9805857189865087,Epsilon (B.1.427/429-like),0.909100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 1; Oth alleles 0
USA/FL-CDC-QDX22062007/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/CA-CZB-27725/2021,B.1.429,0.0,0.9845952146837103,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/NY-PRL-2021_0219_00E06/2021,B.1.526,0.0,0.986919555264879,Iota (B.1.526-like),0.782600,0.217400,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 5; Amb alleles 0; Oth alleles 0
USA/CA-CZB-27754/2021,B.1.427,0.0,0.9996771068776235,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-CDC-STM-000018408/2021,B.1.526,0.0,1.0,Iota (B.1.526-like),0.782600,0.217400,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 5; Amb alleles 0; Oth alleles 0
HG994486,B.1.160,0.0,0.9792421746293245,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
England/ALDP-132F3DF/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
England/CAMC-1322E62/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/MA-CDC-STM-000024526/2021,B.1.1.316,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Switzerland/BE-ETHZ-510758/2020,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/RI-CDC-2-3992962/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
LBY/BTRCLibyaSARS-CoV-2WGS-32/2021,B.1.525,0.0,0.9772202046880158,Eta (B.1.525-like),0.875000,0.062500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 14; Ref alleles 1; Amb alleles 1; Oth alleles 0
USA/NY-NYCPHL-003606/2021,B.1.526,0.0,1.0,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
USA/OH-CDC-LC0022414/2021,B.1.429,0.0,0.97789508413065,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU369623,P.3,0.0,0.9600537092984223,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment B.1.1.28
USA/CA-LACPHL-AF00604/2021,B.1.526,0.0,0.9805857189865087,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
England/CAMC-134E3F8/2021,P.3,0.0,0.9915364583333334,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/CAMC-134E61D/2021,P.3,0.0,0.9915364583333334,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
OU369555,P.3,0.0,0.9721300597213006,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment B.1.1.28
OU366898,B.1.351,0.0,0.9970864357397216,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
OU370445,B.1.187,0.0,0.9993540051679587,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/NH-CDC-QDX22632630/2021,A.23.1,0.0,1.0,A.23.1-like,0.833300,0.166700,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 10; Ref alleles 2; Amb alleles 0; Oth alleles 0
USA/PA-CDC-STM-000027877/2021,B.1.526,0.0,1.0,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
England/CAMC-137AA67/2021,P.3,0.0,0.9755291005291006,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/ALDP-13A22C8/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/CAMC-139B57E/2021,P.3,0.0,0.9915364583333334,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
England/RAND-13FCD55/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/MI-CDC-LC0026950/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
IND/AIIMS-Bhopal-Sample04/2021,B.1.617.1,0.0,1.0,B.1.617.1-like,1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
OU369396,B.1.525,0.0,1.0,Eta (B.1.525-like),0.937500,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 1; Oth alleles 0
USA/TX-CDC-QDX22763820/2021,B.1.596,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-CDC-LC0025149/2021,B.1.1.519,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/NC-CDC-STM-000033673/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/OH-CDC-QDX22904065/2021,B.1.623,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/UT-UPHL-210722863977/2021,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CO-CDC-FG-012900/2021,B.1.427,0.0,0.9948085658663206,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/WA-S5534/2021,B.1.429,0.0,0.963186077643909,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/RI-CDC-LC0029035/2021,B.1.2,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/TN-CDC-LC0026711/2021,C.37,0.0,1.0,Lambda (C.37-like),0.947400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 18; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/WA-UW-67270/2021,B.1.2,0.0,0.9990306946688207,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
OD986577,A.28,0.0,0.9993540051679587,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
England/CAMC-13D44B8/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/SC-COVID21-1148/2021,B.1.351,0.0,0.9993540051679587,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/CA-CDC-FG-010820/2021,A.2.5,0.0,0.9944823109380071,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/CT-CDC-QDX23008506/2021,B.1.526,0.0,1.0,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
USA/NM-CDC-IBX719920341209/2021,B.1.525,0.0,0.9895629484670581,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CA-CDC-FG-011179/2021,B.1.429,0.0,0.9792421746293245,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/NY-CDC-ASC210013417/2021,B.1.525,0.0,0.9855926653569089,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/CAMC-143DFD9/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
Switzerland/SO-ETHZ-551041/2020,B.1.525,0.0,0.9961114711600778,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/TN-CDC-ASC210014532/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/WA-UW-68108/2021,B.1.2,0.0,0.9980595084087969,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
IND/CD211290/2021,B.1.617.1,0.0,1.0,B.1.617.1-like,1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/MN-MDH-4557/2021,B.1.351,0.0,0.9855926653569089,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 1
USA/MA-CDCBI-CRSP_01881/2021,B.1.1.7,0.0,0.9996771068776235,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/UT-CDC-ASC210019437/2021,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/MN-CDC-IBX403231325623/2021,B.1.311,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/NJ-CDC-IBX470309294979/2021,B.1.526,0.0,1.0,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
England/CAMC-145B685/2021,B.1.351.3,0.0,0.9977353607246846,Beta (B.1.351-like),0.857100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 0; Oth alleles 2
USA/CA-CDC-FG-015080/2021,P.3,0.0,0.9967616580310881,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/RI-CDC-LC0037045/2021,B.1.525,0.0,0.9638795986622074,Eta (B.1.525-like),0.937500,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 1; Oth alleles 0
HongKong/HKPU-00178/2021,P.3,0.0,0.9748510919920582,Theta (P.3-like),0.882400,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 15; Ref alleles 0; Amb alleles 1; Oth alleles 1
Scotland/QEUH-147553D/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/MN-MDH-4649/2021,B.1.2,0.0,0.9905506679700228,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/CA-CDC-ASC210022696/2021,B.1.429,0.0,0.9895629484670581,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/VSP1810/2021,B.1.351,0.0,1.0,Beta (B.1.351-like),0.857100,0.071400,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 1
HongKong/HKPU-00177/2021,P.3,0.0,1.0,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/IL-CDC-LC0042093/2021,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/WV064851/2021,B.1.637,0.0,1.0,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
Lebanon/QIB-713/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/CA-CDC-FG-019454/2021,P.3,0.0,0.9948085658663206,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/CA-CDC-FG-019400/2021,B.1.429,0.0,0.9977353607246846,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/MA-CDCBI-CRSP_02324/2021,B.1.525,0.0,0.9948085658663206,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/NY-PRL-2021_0405_02H18/2021,B.1.526,0.0,0.9977353607246846,Iota (B.1.526-like),0.826100,0.173900,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 19; Ref alleles 4; Amb alleles 0; Oth alleles 0
England/MILK-14CBBFA/2021,B.1.525,0.0,1.0,Eta (B.1.525-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/CA-CDC-FG-018153/2021,B.1.429,0.0,0.9938291653134135,Epsilon (B.1.427/429-like),0.909100,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 0; Oth alleles 1
USA/CA-CDC-FG-018188/2021,B.1.429,0.0,0.9921925829538061,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/TX-CDC-QDX23654654/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/MN-CDC-LC0044120/2021,B.1.1.7,0.0,0.9707641196013289,Alpha (B.1.1.7-like),0.869600,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 20; Ref alleles 1; Amb alleles 2; Oth alleles 0
USA/ID-CDC-ASC210047581/2021,B.1.429,0.0,1.0,Epsilon (B.1.427/429-like),1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
England/CAMC-14E5222/2021,B.1.617.1,0.0,1.0,B.1.617.1-like,1.000000,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 11; Ref alleles 0; Amb alleles 0; Oth alleles 0
USA/FL-CDC-ASC210050811/2021,A.2.5.1,0.0,0.9659546061415221,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/FL-CDC-LC0040595/2021,B.1.637,0.0,0.9662996329662996,,,,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,
USA/MN-CDC-IBX364523659656/2021,B.1.1.7,0.0,1.0,Alpha (B.1.1.7-like),0.956500,0.043500,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0
USA/LA-BIE-BP120/2021,P.3,0.0,0.989892402999674,Theta (P.3-like),0.941200,0.000000,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 0; Amb alleles 1; Oth alleles 0; scorpio replaced lineage assignment B.1.1.28
USA/LA-BIE-BP121/2021,P.3,0.0,0.9928478543563068,Theta (P.3-like),0.941200,0.058800,PLEARN-v1.2.86,3.1.15,2021-10-13,v1.2.86,passed_qc,scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 0; Oth alleles 0; scorpio replaced lineage assignment B.1.1.28
